4,M,2017-07-01,17464
17,W,2007-10-01,3678
8,M,2007-03-01,7347
1,W,2018-03-01,2269
7,W,2010-03-01,7127
11,M,2011-06-01,4922
5,W,2010-01-01,13874
2,W,2011-03-01,9158
15,W,2016-03-01,8652
6,M,2009-09-01,17607
2,W,2014-09-01,9238
10,W,2016-12-01,3736
16,W,2012-08-01,7827
17,M,2016-07-01,4799
9,M,2012-07-01,6224
6,O,2021-09-01,1
12,M,2010-03-01,9249
10,M,2008-05-01,2933
16,W,2017-06-01,8927
13,W,2009-10-01,5739
9,W,2009-02-01,6761
2,M,2008-11-01,8425
7,W,2019-10-01,8255
1,W,2015-10-01,2211
5,W,2006-07-01,14024
1,W,2013-08-01,2081
14,M,2013-10-01,9938
3,M,2007-05-01,12847
2,M,2013-02-01,8707
17,M,2021-03-01,5566
9,M,2006-01-01,6311
8,M,2020-01-01,8366
10,W,2014-02-01,3633
7,M,2020-01-01,8140
1,W,2012-11-01,2235
4,W,2014-10-01,16945
5,W,2013-09-01,13849
10,W,2019-12-01,3818
7,W,2010-02-01,7131
7,M,2012-02-01,6807
12,W,2020-12-01,10906
7,W,2009-09-01,7040
17,W,2016-12-01,4528
17,W,2018-04-01,4779
4,M,2021-04-01,17485
16,W,2015-03-01,8304
7,W,2016-07-01,7943
4,M,2012-07-01,15788
7,M,2012-10-01,6860
15,W,2009-07-01,8030
14,M,2012-02-01,9836
15,W,2013-10-01,8204
9,M,2021-08-01,6482
1,M,2014-10-01,2338
5,M,2015-11-01,16535
10,W,2014-07-01,3646
15,M,2008-09-01,7002
4,M,2015-11-01,16953
13,W,2016-05-01,5994
6,W,2019-10-01,18593
6,M,2020-06-01,19795
8,M,2010-10-01,7414
6,M,2017-01-01,19489
13,W,2014-03-01,5862
15,W,2018-08-01,8917
12,W,2019-05-01,10793
4,M,2021-11-01,17605
8,M,2013-04-01,7447
8,W,2019-11-01,9133
6,W,2006-04-01,17162
2,W,2009-12-01,9196
16,W,2019-06-01,9593
5,W,2021-04-01,15747
9,W,2016-01-01,6949
15,M,2006-12-01,6881
17,M,2008-03-01,4099
4,W,2015-10-01,17088
3,W,2019-07-01,16064
16,W,2011-03-01,7621
5,W,2015-10-01,14446
17,W,2014-11-01,4044
8,M,2010-01-01,7362
7,M,2014-08-01,7062
11,M,2017-10-01,5212
7,M,2011-12-01,6805
14,W,2006-04-01,10358
16,W,2019-07-01,9616
14,M,2009-07-01,9650
12,M,2020-10-01,9936
8,W,2011-09-01,8284
9,M,2011-07-01,6239
2,W,2015-05-01,9476
9,M,2017-04-01,6330
6,M,2011-09-01,17441
1,W,2014-07-01,2115
6,M,2018-09-01,19600
3,M,2013-09-01,12851
11,W,2015-05-01,5674
4,M,2019-01-01,18162
17,W,2013-04-01,3842
9,W,2015-05-01,6965
13,M,2007-04-01,5279
13,W,2011-03-01,5702
16,W,2007-11-01,7391
17,M,2021-02-01,5555
9,M,2008-01-01,6272
17,M,2017-08-01,4884
9,M,2009-11-01,6314
15,W,2017-10-01,8908
1,M,2011-08-01,2122
8,M,2008-02-01,7412
8,M,2009-11-01,7381
17,W,2016-06-01,4516
4,W,2007-03-01,15417
14,M,2019-03-01,11317
6,W,2011-04-01,17521
7,M,2016-03-01,7480
2,M,2007-04-01,8165
16,W,2015-11-01,8540
13,M,2021-08-01,5958
1,M,2019-08-01,2321
15,W,2009-06-01,8039
7,M,2018-05-01,7730
11,W,2017-10-01,5793
15,M,2006-09-01,6900
15,W,2008-06-01,7959
9,W,2014-04-01,6954
2,W,2022-01-01,9609
8,W,2009-03-01,8004
15,M,2014-06-01,7367
10,M,2021-01-01,3190
7,W,2018-07-01,8075
8,W,2008-09-01,8023
16,M,2015-12-01,8099
12,M,2021-01-01,10029
11,W,2011-05-01,5429
17,W,2012-07-01,3788
10,M,2006-01-01,2939
12,W,2021-05-01,11004
13,W,2019-10-01,6166
11,M,2018-12-01,5303
6,W,2008-07-01,17293
11,M,2012-09-01,4975
16,W,2015-07-01,8336
1,W,2019-12-01,2190
16,W,2007-09-01,7364
14,W,2006-10-01,10465
15,M,2021-05-01,8434
5,M,2016-11-01,17158
12,M,2008-12-01,9308
1,W,2010-04-01,1998
5,W,2009-09-01,13847
3,M,2012-05-01,12969
8,W,2007-11-01,8024
6,M,2018-02-01,19812
17,M,2020-12-01,5531
16,W,2021-05-01,9942
15,M,2013-08-01,7146
6,W,2017-03-01,18825
12,M,2019-06-01,9798
11,M,2012-02-01,4951
10,M,2019-10-01,3134
4,M,2006-05-01,14296
10,M,2007-04-01,2969
3,M,2017-09-01,13868
11,W,2012-02-01,5503
5,W,2009-02-01,13927
2,M,2010-09-01,8310
10,W,2011-11-01,3616
16,M,2011-12-01,7366
12,W,2015-12-01,10727
17,M,2009-01-01,4069
14,M,2012-09-01,9852
3,W,2011-03-01,15066
1,W,2011-07-01,1993
13,M,2013-11-01,5600
11,W,2006-01-01,5072
8,W,2016-12-01,8660
10,W,2011-08-01,3590
12,W,2007-03-01,9847
14,M,2017-03-01,10946
4,W,2015-05-01,17020
4,M,2017-12-01,17882
15,W,2007-11-01,7931
11,M,2020-06-01,5253
17,W,2020-04-01,5208
15,M,2008-11-01,7028
8,W,2007-04-01,7970
13,W,2007-05-01,5701
12,M,2016-10-01,9883
15,W,2007-04-01,7898
15,M,2008-07-01,6993
14,W,2008-04-01,10659
12,M,2014-11-01,9741
4,W,2011-08-01,15981
10,M,2016-08-01,3074
5,W,2020-05-01,15759
1,M,2020-03-01,2376
3,M,2008-08-01,12943
8,M,2012-06-01,7490
16,M,2021-12-01,9958
8,M,2012-04-01,7464
9,M,2007-08-01,6277
13,W,2017-02-01,6066
17,W,2010-03-01,3709
6,W,2018-12-01,18700
16,W,2014-09-01,8193
14,M,2012-11-01,9961
9,M,2010-12-01,6213
5,W,2013-11-01,13980
7,M,2007-12-01,6614
10,M,2021-02-01,3195
15,W,2006-05-01,7867
6,M,2006-09-01,17399
12,W,2018-08-01,10788
2,M,2010-11-01,8552
4,M,2021-10-01,17542
13,W,2015-09-01,5949
5,W,2012-02-01,14065
11,M,2010-04-01,4907
9,W,2009-10-01,6809
3,W,2015-12-01,16103
3,M,2018-02-01,14133
13,M,2016-03-01,5690
16,M,2016-06-01,8264
10,W,2021-03-01,3870
16,W,2008-06-01,7412
7,M,2011-05-01,6755
14,W,2017-05-01,11615
8,W,2009-09-01,8030
8,M,2011-06-01,7460
16,M,2017-03-01,8435
13,M,2015-01-01,5644
3,M,2008-06-01,13005
6,M,2007-01-01,17750
13,M,2019-12-01,5973
13,M,2009-01-01,5367
16,M,2012-06-01,7375
11,W,2011-11-01,5494
1,W,2017-10-01,2255
15,M,2014-04-01,7317
7,M,2006-06-01,6522
7,W,2013-06-01,7425
17,M,2013-02-01,4163
15,W,2013-09-01,8202
7,M,2011-10-01,6792
17,M,2006-03-01,4086
15,W,2021-02-01,9379
16,M,2019-05-01,9218
10,M,2020-12-01,3212
3,M,2006-11-01,12755
4,M,2017-02-01,17218
3,W,2008-07-01,15112
8,W,2014-03-01,8357
13,W,2007-06-01,5703
7,M,2013-06-01,6909
12,M,2011-06-01,9385
5,M,2020-08-01,18105
10,M,2017-12-01,3128
17,W,2011-09-01,3728
2,M,2021-12-01,9092
12,M,2007-05-01,9122
17,M,2009-09-01,4057
16,W,2013-08-01,7968
8,W,2020-04-01,9106
13,W,2020-08-01,6215
14,M,2018-11-01,11277
3,M,2011-11-01,12912
7,M,2014-04-01,7032
9,W,2021-06-01,7327
5,W,2008-11-01,14002
16,M,2014-01-01,7526
14,W,2016-08-01,11496
4,W,2008-05-01,15703
12,W,2020-07-01,10736
10,W,2018-03-01,3735
5,W,2017-03-01,15026
6,W,2007-10-01,17130
9,W,2008-09-01,6697
8,M,2013-01-01,7463
9,M,2013-07-01,6199
10,M,2021-07-01,3151
4,M,2013-07-01,16325
8,M,2020-05-01,8371
9,M,2007-09-01,6273
10,W,2010-05-01,3613
1,W,2007-01-01,2120
17,M,2011-05-01,4036
3,M,2008-11-01,13106
17,W,2011-04-01,3698
7,W,2011-09-01,7263
6,W,2006-09-01,17021
11,M,2017-11-01,5250
3,W,2009-12-01,15309
9,M,2013-05-01,6228
1,W,2020-07-01,2103
3,M,2021-04-01,14076
16,M,2015-01-01,7718
17,W,2020-12-01,5211
15,M,2006-05-01,6893
2,M,2016-04-01,9102
15,W,2019-05-01,8979
11,M,2014-05-01,5084
2,W,2013-12-01,9380
14,M,2006-07-01,9472
3,M,2007-09-01,12740
3,W,2014-07-01,15569
13,M,2008-08-01,5338
2,M,2011-08-01,8570
14,M,2008-10-01,9689
1,W,2013-11-01,2240
11,M,2006-04-01,4640
1,W,2010-08-01,1961
13,M,2013-02-01,5631
17,M,2021-12-01,5662
7,W,2011-08-01,7261
5,W,2009-07-01,13873
12,W,2018-12-01,10763
8,W,2018-03-01,8790
12,M,2011-12-01,9473
5,M,2010-07-01,14854
12,W,2013-03-01,10367
7,W,2012-09-01,7358
15,W,2016-08-01,8748
3,W,2018-05-01,16124
1,W,2011-02-01,2014
8,M,2007-02-01,7360
8,M,2013-06-01,7458
2,W,2014-11-01,9497
8,M,2016-11-01,7890
2,M,2021-11-01,9057
16,M,2008-11-01,6998
13,W,2018-03-01,6143
4,M,2009-06-01,14928
13,W,2006-09-01,5652
13,W,2015-06-01,5956
3,M,2019-04-01,14185
14,M,2008-05-01,9667
14,M,2019-08-01,11411
12,M,2017-02-01,9871
6,M,2008-12-01,17792
16,W,2010-12-01,7595
4,W,2011-09-01,15920
2,W,2007-04-01,8988
15,W,2012-02-01,8230
8,M,2009-09-01,7363
13,W,2014-02-01,5852
1,W,2012-03-01,2032
16,M,2018-05-01,8667
4,W,2006-07-01,15086
6,M,2020-10-01,19557
14,M,2007-02-01,9608
5,M,2012-10-01,15224
2,M,2012-11-01,8756
2,M,2007-01-01,8153
17,W,2021-03-01,5234
7,W,2021-04-01,8553
10,W,2006-11-01,3642
17,M,2021-09-01,5583
4,W,2016-04-01,17185
4,W,2017-12-01,17724
2,M,2011-07-01,8588
8,M,2018-02-01,8014
4,W,2008-07-01,15682
3,W,2009-02-01,15202
15,M,2010-07-01,6958
7,M,2012-06-01,6817
5,W,2020-04-01,15729
14,W,2011-03-01,10748
9,W,2019-02-01,7160
14,W,2009-12-01,10781
3,M,2019-11-01,14251
15,M,2021-09-01,8466
6,M,2014-11-01,18948
1,M,2015-11-01,2444
15,M,2015-10-01,7538
17,M,2021-05-01,5563
2,W,2013-07-01,9209
10,W,2009-11-01,3619
4,W,2010-03-01,15777
1,W,2012-01-01,2029
14,M,2010-04-01,9784
12,M,2009-05-01,9250
13,M,2007-12-01,5290
1,W,2006-11-01,2111
7,M,2013-09-01,6932
5,M,2018-02-01,17678
14,M,2008-02-01,9687
4,M,2012-04-01,15737
12,W,2020-03-01,10725
9,W,2009-07-01,6793
12,M,2021-09-01,10177
9,W,2010-03-01,6788
11,W,2009-11-01,5350
13,W,2018-11-01,6206
16,M,2021-11-01,9908
12,W,2013-09-01,10444
8,M,2021-02-01,8525
7,W,2020-03-01,8470
11,M,2011-04-01,4926
15,M,2017-04-01,7799
6,M,2017-09-01,19449
5,W,2010-03-01,13854
5,M,2006-08-01,14713
2,W,2009-06-01,9050
10,M,2015-08-01,3068
10,W,2008-06-01,3562
14,W,2010-04-01,10729
6,M,2014-05-01,18673
2,W,2016-06-01,9616
5,M,2007-08-01,14750
1,W,2008-09-01,2000
3,M,2008-09-01,12935
9,M,2018-06-01,6362
1,W,2017-01-01,2258
10,M,2007-05-01,2951
9,M,2018-08-01,6367
3,M,2020-04-01,14257
3,M,2014-02-01,13269
7,M,2016-09-01,7545
1,M,2017-08-01,2374
12,M,2017-06-01,9877
11,W,2021-05-01,5836
13,M,2013-12-01,5594
13,M,2006-01-01,5240
14,M,2018-06-01,11161
11,W,2009-05-01,5325
10,W,2013-09-01,3607
15,M,2011-03-01,7011
9,W,2013-12-01,6914
15,M,2019-01-01,7939
1,W,2021-08-01,1983
15,M,2010-03-01,6965
17,W,2015-04-01,4278
5,M,2020-06-01,18071
16,W,2019-08-01,9633
17,W,2007-06-01,3673
6,W,2016-04-01,18783
7,W,2017-02-01,8022
10,M,2017-08-01,3129
13,M,2011-06-01,5396
4,W,2017-04-01,17299
6,M,2008-05-01,17632
7,W,2019-04-01,8100
3,W,2015-07-01,15813
14,W,2014-11-01,11136
9,W,2019-07-01,7154
1,M,2018-06-01,2424
3,W,2011-06-01,15000
7,M,2013-01-01,6878
5,M,2019-07-01,17861
7,W,2008-06-01,6900
8,M,2016-09-01,7828
1,W,2012-08-01,2057
11,W,2006-04-01,5086
7,M,2011-01-01,6748
13,M,2015-08-01,5633
15,M,2016-11-01,7741
13,M,2018-09-01,5943
8,M,2008-01-01,7412
14,W,2019-01-01,11803
13,M,2008-03-01,5315
7,W,2018-12-01,8150
1,W,2010-02-01,2016
7,M,2020-11-01,8364
9,M,2010-11-01,6218
9,W,2008-08-01,6690
15,M,2009-01-01,7012
9,M,2019-04-01,6390
14,M,2006-03-01,9421
4,M,2010-04-01,15069
9,M,2021-05-01,6481
9,W,2016-02-01,6924
6,M,2014-03-01,18625
5,M,2008-10-01,14804
7,W,2012-04-01,7330
8,W,2007-06-01,7950
6,M,2013-02-01,18090
10,W,2007-01-01,3631
11,W,2009-06-01,5314
4,W,2013-06-01,16505
3,W,2021-08-01,15894
5,M,2012-02-01,15294
4,M,2013-12-01,16361
1,W,2014-05-01,2213
1,W,2013-07-01,2103
8,W,2006-11-01,7983
8,M,2015-08-01,7731
7,M,2013-12-01,7001
13,M,2010-05-01,5415
1,M,2007-01-01,2181
17,M,2009-10-01,4051
17,M,2017-09-01,4894
2,W,2008-01-01,9041
8,M,2008-06-01,7388
9,W,2020-06-01,7187
10,W,2010-04-01,3613
7,W,2008-03-01,6860
1,M,2009-02-01,2176
9,M,2006-11-01,6304
1,W,2009-11-01,2017
16,M,2016-02-01,8180
2,M,2021-07-01,9055
12,W,2007-06-01,9843
13,W,2018-04-01,6153
11,W,2017-09-01,5759
9,M,2017-05-01,6341
4,W,2021-09-01,17275
13,W,2008-12-01,5689
7,W,2015-07-01,7814
4,W,2012-02-01,16326
1,W,2011-03-01,2013
13,M,2016-04-01,5736
5,M,2019-05-01,17960
5,W,2013-04-01,13842
9,M,2007-10-01,6277
2,W,2017-03-01,9648
2,M,2019-01-01,9223
13,W,2015-03-01,5946
10,W,2014-04-01,3636
17,M,2012-01-01,4070
3,W,2006-09-01,14576
6,W,2012-06-01,17802
6,M,2010-01-01,17749
10,M,2012-11-01,2998
3,M,2016-09-01,13812
5,M,2021-08-01,18010
6,W,2011-11-01,17783
15,W,2021-11-01,9457
3,W,2009-01-01,15238
12,W,2007-04-01,9841
9,W,2020-11-01,7279
10,W,2017-10-01,3707
9,W,2008-04-01,6708
12,W,2006-06-01,9880
7,M,2015-07-01,7289
11,M,2011-01-01,4908
13,M,2017-02-01,5809
9,W,2006-10-01,6660
16,M,2020-01-01,9380
15,W,2007-08-01,7909
7,M,2014-12-01,7167
13,W,2010-05-01,5686
2,M,2006-02-01,8054
7,M,2018-11-01,7874
10,M,2017-04-01,3137
9,M,2008-06-01,6268
9,W,2017-08-01,7003
1,M,2015-08-01,2304
2,W,2017-09-01,9581
12,W,2009-01-01,10010
2,W,2021-11-01,9614
12,W,2017-02-01,10825
4,W,2009-11-01,15927
1,W,2009-07-01,2021
14,M,2014-08-01,10067
17,W,2012-03-01,3763
6,M,2018-06-01,19816
9,W,2018-06-01,7102
1,M,2008-08-01,2087
7,W,2017-08-01,8050
1,W,2006-10-01,2089
9,W,2010-10-01,6766
2,M,2010-12-01,8592
12,M,2021-08-01,10157
17,M,2010-07-01,4053
15,W,2012-04-01,8219
16,M,2015-11-01,8047
9,M,2016-06-01,6339
10,W,2018-09-01,3738
12,W,2012-03-01,10213
11,W,2013-01-01,5580
14,W,2016-11-01,11651
5,W,2020-10-01,15815
11,M,2006-12-01,4654
8,W,2019-10-01,9108
3,W,2019-12-01,16391
2,M,2020-12-01,9135
16,M,2012-11-01,7449
6,W,2009-10-01,17435
17,M,2018-09-01,5117
12,M,2012-03-01,9495
4,M,2014-09-01,16271
15,M,2017-01-01,7792
5,M,2009-02-01,14729
7,W,2010-10-01,7120
3,M,2015-12-01,13837
11,M,2017-01-01,5264
11,M,2014-12-01,5148
4,M,2020-05-01,17984
13,W,2017-08-01,6126
8,M,2019-02-01,8320
10,W,2009-02-01,3586
6,M,2021-08-01,18921
15,M,2011-06-01,7022
3,M,2019-10-01,14168
10,M,2013-11-01,2978
5,M,2016-12-01,17184
9,M,2006-02-01,6311
2,W,2009-02-01,9140
7,M,2007-01-01,6547
5,M,2006-11-01,14754
16,W,2015-02-01,8282
6,M,2021-05-01,19213
8,M,2007-12-01,7409
12,M,2017-10-01,9873
9,M,2018-11-01,6357
15,M,2019-06-01,8061
2,W,2021-05-01,9608
5,W,2019-01-01,15416
13,M,2007-02-01,5262
6,M,2006-05-01,17403
9,M,2011-02-01,6219
7,M,2009-02-01,6625
4,W,2018-12-01,17969
12,W,2018-06-01,10813
6,W,2007-11-01,17261
13,W,2006-02-01,5639
10,M,2011-04-01,2916
11,W,2020-11-01,5802
4,W,2008-08-01,15646
11,W,2012-11-01,5607
17,W,2013-08-01,3874
16,W,2013-12-01,8022
11,W,2011-12-01,5518
3,W,2021-02-01,16156
9,M,2016-05-01,6317
4,M,2013-06-01,16299
15,W,2014-02-01,8385
5,M,2007-03-01,14716
4,W,2021-10-01,17382
5,M,2009-08-01,14589
16,M,2021-06-01,9689
6,M,2020-04-01,19913
15,M,2019-08-01,8142
10,W,2010-11-01,3624
16,M,2009-11-01,7101
1,W,2008-07-01,2000
2,M,2021-08-01,8988
16,M,2009-04-01,6994
14,W,2018-11-01,11818
9,W,2006-12-01,6666
12,W,2020-08-01,10758
4,W,2016-06-01,17106
16,M,2016-07-01,8276
4,M,2010-11-01,15264
14,W,2013-05-01,10863
15,M,2017-06-01,7820
11,M,2018-10-01,5282
16,W,2010-04-01,7482
9,W,2008-12-01,6737
10,M,2011-07-01,2936
5,W,2012-05-01,14011
16,M,2018-06-01,8672
3,M,2013-12-01,13291
6,W,2006-03-01,17150
2,M,2013-09-01,8602
3,W,2016-07-01,15922
5,W,2015-02-01,14334
5,W,2019-11-01,15765
1,W,2020-02-01,2151
1,W,2021-11-01,2096
17,M,2009-06-01,4036
17,M,2021-10-01,5600
9,M,2017-01-01,6333
14,M,2009-09-01,9689
3,M,2016-04-01,13890
1,M,2021-07-01,2242
10,M,2011-03-01,2903
9,W,2013-10-01,6931
12,M,2011-11-01,9459
17,W,2014-10-01,4035
4,M,2015-12-01,17024
8,M,2010-03-01,7361
11,M,2014-10-01,5107
7,M,2017-02-01,7620
12,W,2010-07-01,10028
12,M,2021-12-01,10158
7,W,2020-08-01,8492
8,M,2011-02-01,7430
10,M,2019-06-01,3131
11,W,2011-09-01,5463
15,W,2018-06-01,8875
11,W,2019-01-01,5793
13,W,2009-03-01,5654
9,M,2008-03-01,6277
4,W,2015-11-01,17172
10,W,2014-09-01,3647
14,W,2007-11-01,10623
5,W,2010-08-01,13831
12,W,2012-11-01,10328
4,W,2020-12-01,17546
2,W,2021-08-01,9520
14,M,2022-01-01,11922
3,M,2007-01-01,12795
13,M,2013-01-01,5613
2,M,2017-06-01,9248
11,M,2015-12-01,5164
1,M,2017-10-01,2440
9,M,2013-08-01,6200
11,W,2021-02-01,5811
6,M,2014-09-01,18561
9,M,2008-05-01,6277
11,W,2007-06-01,5155
10,M,2020-06-01,3189
8,W,2010-12-01,8220
13,W,2012-06-01,5830
5,M,2013-05-01,15118
10,M,2010-12-01,2893
7,W,2015-05-01,7719
1,W,2009-05-01,2020
1,W,2018-07-01,2157
11,M,2020-09-01,5269
11,M,2007-07-01,4666
13,M,2012-12-01,5631
14,M,2018-04-01,11121
16,W,2018-02-01,9082
5,M,2018-03-01,17647
11,W,2021-09-01,5715
11,M,2015-06-01,5132
8,W,2019-02-01,9065
12,W,2006-04-01,9866
10,M,2007-12-01,2959
1,M,2020-11-01,2315
9,W,2009-08-01,6797
11,W,2014-01-01,5612
16,M,2017-01-01,8400
15,M,2014-01-01,7294
17,W,2009-06-01,3665
7,W,2009-05-01,7019
17,M,2013-08-01,4136
15,M,2020-04-01,8185
14,M,2008-11-01,9696
2,M,2009-12-01,8622
10,W,2007-06-01,3593
16,W,2011-01-01,7609
2,M,2009-08-01,8458
2,W,2021-09-01,9461
12,M,2008-10-01,9307
9,M,2021-09-01,6505
3,M,2007-07-01,12806
17,W,2015-03-01,4238
6,M,2009-04-01,17796
14,W,2007-06-01,10527
2,M,2019-02-01,9194
14,W,2008-10-01,10756
3,W,2018-04-01,16093
2,M,2019-06-01,9141
12,W,2007-02-01,9852
8,M,2016-08-01,7820
7,W,2006-02-01,6789
5,W,2006-03-01,14072
12,M,2011-02-01,9342
3,M,2006-08-01,12626
15,W,2014-05-01,8421
13,M,2015-02-01,5634
1,M,2019-06-01,2394
13,W,2019-05-01,6149
4,M,2021-08-01,17437
16,M,2008-02-01,6946
9,W,2010-07-01,6743
3,W,2009-08-01,14954
12,M,2015-03-01,9754
11,W,2021-12-01,5768
3,M,2019-05-01,14215
15,M,2020-01-01,8121
3,W,2022-01-01,16198
9,W,2017-03-01,6958
17,M,2018-05-01,5009
7,W,2020-01-01,8388
7,M,2010-10-01,6671
3,M,2013-06-01,12893
1,W,2018-04-01,2274
1,M,2016-12-01,2449
14,W,2011-06-01,10726
10,M,2011-11-01,2962
17,M,2014-04-01,4211
7,W,2008-12-01,6996
9,M,2015-09-01,6228
2,M,2015-10-01,8946
1,M,2016-03-01,2435
4,M,2017-05-01,17317
7,M,2008-02-01,6595
2,W,2007-03-01,8974
2,M,2015-02-01,8893
5,W,2017-01-01,14922
4,M,2006-06-01,14308
9,M,2006-09-01,6308
10,W,2017-11-01,3719
16,M,2014-12-01,7711
14,W,2008-09-01,10673
5,M,2010-04-01,14858
6,M,2019-10-01,19852
17,M,2012-02-01,4052
5,M,2021-07-01,18029
13,W,2020-05-01,6185
14,M,2014-11-01,10252
12,M,2008-03-01,9236
4,W,2015-12-01,17186
1,M,2006-03-01,2180
15,W,2016-04-01,8651
5,W,2009-08-01,13856
7,M,2019-05-01,7860
5,M,2014-04-01,15736
16,M,2015-02-01,7746
9,W,2017-07-01,7009
11,M,2008-08-01,4784
5,M,2020-04-01,18069
6,W,2017-02-01,18807
14,W,2011-01-01,10712
4,W,2014-09-01,16598
17,W,2011-06-01,3694
2,W,2008-05-01,9043
16,M,2020-11-01,9630
1,W,2006-07-01,2083
9,M,2016-04-01,6317
14,W,2006-06-01,10391
16,W,2006-06-01,7207
15,M,2010-12-01,6979
15,W,2017-11-01,8891
10,M,2006-02-01,2940
2,W,2020-06-01,9698
6,W,2017-04-01,18851
14,M,2016-03-01,10622
2,M,2008-12-01,8466
9,W,2021-04-01,7299
13,W,2006-10-01,5626
6,M,2016-05-01,19369
12,M,2014-05-01,9674
15,M,2009-11-01,7021
14,M,2021-06-01,11500
17,W,2009-02-01,3694
7,M,2010-12-01,6741
16,W,2009-12-01,7497
10,W,2009-08-01,3563
9,M,2014-09-01,6261
16,M,2007-10-01,6939
2,M,2012-08-01,8548
12,W,2016-01-01,10688
9,M,2008-02-01,6278
4,W,2018-05-01,17734
9,W,2012-12-01,6931
1,M,2010-08-01,2132
10,W,2013-05-01,3594
15,M,2020-03-01,8155
1,W,2015-12-01,2261
6,W,2019-11-01,18652
15,W,2008-09-01,7969
17,M,2019-02-01,5216
10,W,2014-03-01,3640
11,W,2017-02-01,5798
14,M,2008-03-01,9660
13,W,2019-12-01,6207
2,W,2006-09-01,8903
2,W,2012-01-01,9229
17,M,2010-11-01,4040
8,M,2020-10-01,8522
10,W,2020-08-01,3864
8,M,2010-11-01,7435
14,M,2008-07-01,9635
15,W,2021-03-01,9375
10,M,2009-04-01,2895
12,W,2011-03-01,10084
17,W,2021-11-01,5175
3,M,2019-02-01,14110
15,W,2017-03-01,8880
14,W,2015-11-01,11337
13,M,2007-03-01,5266
15,M,2008-08-01,7005
12,W,2012-01-01,10169
14,W,2018-02-01,11790
2,W,2007-05-01,8981
6,M,2007-09-01,17266
14,W,2014-09-01,10994
15,M,2017-12-01,7874
16,W,2011-11-01,7735
12,W,2013-02-01,10373
11,W,2017-04-01,5794
16,W,2013-11-01,8028
6,M,2012-10-01,18067
8,M,2021-10-01,8582
13,M,2006-08-01,5236
8,W,2011-12-01,8290
5,W,2014-05-01,14073
13,M,2017-01-01,5792
3,M,2019-12-01,14264
9,M,2011-11-01,6221
1,W,2010-06-01,1978
2,M,2012-10-01,8691
15,M,2006-04-01,6879
10,M,2007-10-01,2938
1,W,2016-05-01,2259
9,M,2014-02-01,6258
12,M,2020-03-01,9821
13,W,2020-09-01,6213
14,M,2009-02-01,9659
12,M,2006-02-01,9138
13,M,2012-01-01,5531
4,M,2010-09-01,14885
13,W,2012-04-01,5832
6,W,2021-09-01,17854
16,M,2016-05-01,8236
1,M,2017-03-01,2429
14,M,2018-07-01,11155
10,M,2008-11-01,2896
10,M,2009-02-01,2877
1,M,2020-01-01,2383
17,M,2014-08-01,4206
5,M,2010-11-01,14981
17,W,2006-04-01,3627
13,W,2018-07-01,6141
7,M,2015-11-01,7396
13,W,2021-03-01,6184
11,M,2008-01-01,4775
13,M,2018-11-01,5990
4,M,2018-06-01,17874
10,M,2014-05-01,2977
14,W,2013-12-01,10999
8,M,2016-12-01,7886
15,M,2017-08-01,7825
10,M,2006-07-01,2937
3,W,2017-09-01,15794
5,W,2014-12-01,14401
1,W,2018-12-01,2264
10,W,2015-12-01,3715
5,M,2007-07-01,14783
14,M,2017-05-01,10925
11,W,2010-09-01,5340
12,M,2017-09-01,9859
6,W,2016-11-01,18868
6,W,2007-06-01,17214
4,M,2011-09-01,15220
6,W,2011-08-01,17404
4,W,2022-01-01,17383
16,W,2008-01-01,7393
6,W,2015-07-01,18372
9,M,2007-02-01,6275
1,M,2020-10-01,2306
12,M,2012-11-01,9570
5,M,2006-10-01,14762
5,M,2007-09-01,14767
17,M,2018-01-01,4880
16,M,2014-03-01,7532
8,M,2006-07-01,7370
12,M,2010-12-01,9319
1,M,2009-06-01,2173
8,W,2008-05-01,8009
16,M,2014-10-01,7715
8,M,2016-10-01,7864
3,M,2013-01-01,13057
8,M,2010-02-01,7363
11,M,2014-06-01,5078
7,M,2013-04-01,6890
17,M,2015-12-01,4693
2,W,2018-10-01,9666
15,M,2010-06-01,6960
5,M,2015-01-01,16165
15,M,2008-10-01,7034
2,M,2014-11-01,8938
13,M,2020-12-01,5955
6,M,2021-01-01,19322
4,M,2011-03-01,15349
13,W,2018-09-01,6168
1,W,2020-05-01,2132
10,M,2006-10-01,2943
11,M,2010-09-01,4869
9,W,2012-01-01,6871
11,M,2019-12-01,5305
1,M,2021-05-01,2268
12,W,2017-11-01,10869
8,W,2018-07-01,8862
16,M,2011-03-01,7284
3,W,2013-09-01,14935
13,M,2020-10-01,5920
14,W,2006-05-01,10379
16,W,2011-02-01,7625
16,W,2021-01-01,9889
7,W,2010-07-01,7100
2,M,2013-07-01,8584
14,W,2008-03-01,10642
12,W,2010-02-01,9991
3,W,2021-10-01,16044
11,M,2006-06-01,4651
5,W,2008-07-01,13928
9,W,2021-01-01,7309
10,M,2008-08-01,2936
16,W,2008-08-01,7405
11,W,2012-10-01,5565
2,W,2014-08-01,9287
7,W,2012-06-01,7340
11,W,2007-01-01,5105
11,M,2020-05-01,5258
7,M,2021-03-01,8433
11,M,2010-06-01,4899
6,M,2007-05-01,17759
1,W,2017-07-01,2162
1,W,2008-10-01,2013
14,W,2021-02-01,12085
1,M,2017-04-01,2439
14,W,2010-01-01,10772
